time,seconds_elapsed,z,y,x
1774021082670322200,26.862322265625,-7.879277916085719,-1.9306563662819562,-5.5099850717365735
1774021082680400100,26.872400146484374,-7.883263186329603,-1.9313797121204435,-5.504027040114998
1774021082690478000,26.88247802734375,-7.890566787341236,-1.9313506321564315,-5.49356117568016
1774021082700556300,26.892556396484373,-7.901348293596506,-1.930063953346759,-5.478497462061047
1774021082710634200,26.90263427734375,-7.9158835994273415,-1.9277312726154923,-5.458298723641038
1774021082720711200,26.912711181640624,-7.934105484816431,-1.9244322310701012,-5.432947424763441
1774021082730789000,26.9227890625,-7.955100926572084,-1.920067459989339,-5.403710808885097
1774021082740867000,26.9328671875,-7.977967422896623,-1.9146807985149323,-5.371816956496239
1774021082750945000,26.942945068359375,-8.001389215016365,-1.9082485735103487,-5.339170824435353
1774021082761023000,26.95302294921875,-8.02478411912918,-1.9011073234535754,-5.306507156717777
1774021082771101200,26.96310107421875,-8.048586434999107,-1.8940422073729335,-5.272878443360328
1774021082781178000,26.97317822265625,-8.073055105823277,-1.888093820362538,-5.237486227461695
1774021082791256000,26.983256103515625,-8.097897286134957,-1.883589056289196,-5.200628615185618
1774021082801334000,26.993333984375,-8.122817792379855,-1.8809912948809564,-5.162565718773007
1774021082811412200,27.003412109375,-8.146448258814216,-1.8799996534951031,-5.1255596379369495
1774021082821490200,27.013490234375,-8.16801887010932,-1.8799907395362854,-5.091117854630947
1774021082831568100,27.023568115234376,-8.186952118638157,-1.8810073692329228,-5.060238147720694
1774021082841645300,27.033645263671875,-8.201779100891947,-1.8827748172968626,-5.035510533699393
1774021082851723300,27.04372314453125,-8.210848542532323,-1.884553955798596,-5.020039992845058
1774021082861801200,27.05380126953125,-8.213676459434629,-1.8862328487962483,-5.014781049403548
1774021082871879200,27.063879150390626,-8.210305521696805,-1.8876725262105465,-5.0197570842504495
1774021082881957000,27.07395703125,-8.201945105108619,-1.8884118002705275,-5.0331280224770305
1774021082892035300,27.084035400390626,-8.190820484504103,-1.8880512963950633,-5.0513469852566715
1774021082902112300,27.0941123046875,-8.178301194670796,-1.8872304815314709,-5.071896436810493
1774021082912190200,27.104190185546877,-8.165175171115994,-1.8863088366419076,-5.093343129464984
1774021082922268200,27.11426806640625,-8.151949194318055,-1.885543405227363,-5.114767025765777
1774021082932346000,27.12434619140625,-8.138977484542131,-1.8851414002977311,-5.1355304123312235
1774021082942424000,27.134424072265624,-8.125747416090965,-1.8853749167926608,-5.1563522510856385
1774021082952501000,27.1445009765625,-8.111137291458249,-1.8862386940151452,-5.17899019935131
1774021082962579200,27.1545791015625,-8.09550600708425,-1.8872633608877658,-5.203018725192546
1774021082972657200,27.1646572265625,-8.080059431627392,-1.8882975262410937,-5.2266006763100625
1774021082982735000,27.174735107421874,-8.065823985525965,-1.8889428384073077,-5.248310403814911
1774021082992813000,27.18481298828125,-8.053919612720609,-1.8892112800851464,-5.266464484664797
1774021083002891000,27.19489111328125,-8.045656811287998,-1.888932170882821,-5.27917842028737
1774021083012968000,27.204968017578125,-8.041277573290467,-1.8883130160711705,-5.286067595279216
1774021083023046100,27.215046142578124,-8.039886411193013,-1.8866613033413886,-5.288772762584686
1774021083033124400,27.225124267578124,-8.040670255047083,-1.8838086903892457,-5.28859799053967
1774021083043202300,27.235202392578124,-8.042900790578127,-1.8793451351091264,-5.286794740509986
1774021083053280500,27.245280517578124,-8.045876591518521,-1.873439418196678,-5.284361960405111
1774021083063358500,27.2553583984375,-8.0496070102185,-1.8665736240804194,-5.281109096089005
1774021083073435600,27.265435546875,-8.054052883711456,-1.8596204439416526,-5.276781880539655
1774021083083513600,27.275513671875,-8.059332285419107,-1.853249885996431,-5.270958873474598
1774021083093591600,27.285591552734374,-8.065357537057995,-1.8480352200880645,-5.263568178701401
1774021083103669500,27.29566943359375,-8.072471752977371,-1.8434592904746532,-5.254259083086252
1774021083113747700,27.305747802734373,-8.081115662682056,-1.8389931048460304,-5.242524806150794
1774021083123825700,27.31582568359375,-8.092453633776307,-1.8341580859050153,-5.226704136684536
1774021083133902600,27.325902587890624,-8.107361280050874,-1.828570202770084,-5.205516971749067
1774021083143980500,27.33598046875,-8.126361748597025,-1.8225674552239477,-5.1779228623807425
1774021083154058500,27.34605859375,-8.149683002951742,-1.8162404441595077,-5.143376449656486
1774021083164136400,27.356136474609375,-8.177143256807327,-1.8095861008368432,-5.101971257078647
1774021083174214700,27.366214599609375,-8.208534420371056,-1.8026710607513785,-5.053783272492885
1774021083184292600,27.376292724609375,-8.243091939011215,-1.7958138883329926,-4.999687525168061
1774021083194369500,27.38636962890625,-8.280899399358034,-1.7888972408123314,-4.939325703185797
1774021083204447500,27.396447509765625,-8.321205106261372,-1.782240851663053,-4.873555592419207
1774021083214525400,27.406525390625,-8.36261205240488,-1.775836537578702,-4.804530279248953
1774021083224603400,27.416603271484377,-8.404899288514256,-1.7700344271712005,-4.732338611002266
1774021083234681600,27.426681640625,-8.447654726657271,-1.7652939546458422,-4.657386538131535
1774021083244758500,27.436758544921876,-8.491669224950671,-1.7622976954393088,-4.577798914414644
1774021083254836500,27.44683642578125,-8.53721283250749,-1.7609361978277562,-4.492826382789016
1774021083264914400,27.45691455078125,-8.583190155306458,-1.7601975082896648,-4.40464979442507
1774021083274992400,27.466992431640627,-8.629001473888755,-1.759145368888229,-4.314640145415067
1774021083285070300,27.4770703125,-8.673822027868033,-1.7581620569393037,-4.224223084647953
1774021083295148500,27.4871484375,-8.717350203949213,-1.7574099233977496,-4.133969105488061
1774021083305225700,27.497225830078126,-8.759527549943327,-1.7564990921631454,-4.044226290720701
1774021083315303700,27.5073037109375,-8.79997588018775,-1.755426640626043,-3.9559170158877968
1774021083325381600,27.517381591796877,-8.837893815171718,-1.7537493550635874,-3.8712238857254384
1774021083335459600,27.52745947265625,-8.872789771986007,-1.7512661599457262,-3.791707865940034
1774021083345537500,27.53753759765625,-8.904603544875979,-1.7484082862965762,-3.7177258071452375
1774021083355614500,27.547614501953124,-8.933886337983608,-1.7449916097208857,-3.6484324906885623
1774021083365692700,27.557692626953123,-8.96083104353249,-1.741336155953258,-3.5835239651873705
1774021083375770600,27.5677705078125,-8.986545330503583,-1.7371809359699486,-3.520594338543713
1774021083385848600,27.5778486328125,-9.0125472022444,-1.7313871549993753,-3.456396883921325
1774021083395926500,27.587926513671874,-9.039204323023558,-1.723552808111906,-3.3900635863140223
1774021083406004500,27.59800439453125,-9.06560542321503,-1.7142837522462009,-3.323613968850672
1774021083416081400,27.608081298828125,-9.090313163492082,-1.70484839990288,-3.2603818521291017
1774021083426159400,27.618159423828125,-9.112638392546772,-1.696885165938735,-3.2016850407496094
1774021083436237600,27.628237548828125,-9.132856420189142,-1.6916954883411526,-3.1463445540606974
1774021083446315500,27.6383154296875,-9.151308607202768,-1.6895317344360052,-3.0934476611316204
